X,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,PriceRange,Reservations,Monday_mealtype,Tuesday_mealtype,Wednesday_mealtype,Thursday_mealtype,Friday_mealtype,Saturday_mealtype,Sunday_mealtype,Sentiment_mean
8782,_jGyZz4v9dedx_LIdJHulw,KFC,2902 N 7th Ave,Phoenix,AZ,85013,33.4805,-112.083,2,37,1,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'None', 'Caters': 'True'}","Fast Food, Chicken Wings, Chicken Shop","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,0.564541302
11368,_JZ7hXqOZ_MngjPWFgER0w,Pizza People Pub,1326 N Central Ave,Phoenix,AZ,85004,33.46340471,-112.0740759,4,384,1,"{'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'DriveThru': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'WheelchairAccessible': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}""}","American (Traditional), Pizza, American (New), Burgers","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '11:0-16:0'}",2,1,11111,11110,11110,11110,11110,11111,10110,0.883531877
6123,_lD9Y_0OfzZjfz5s-FVwqQ,Doner Kebab Chef RD,4550 E Cactus Rd,Phoenix,AZ,85032,33.60204999,-111.9836962,5,48,1,"{'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'False'}","Mediterranean, Ethnic Food, Turkish, Imported Food, Specialty Food","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",1,0,11111,11111,11111,11111,11111,11111,11110,0.938501814
930,_MEzlid9Zh-iyAWGRDaZQQ,Wingstop,"5838 W Olive Ave, Ste C101 & 102",Phoenix,AZ,85302,33.5690281,-112.1848906,3.5,9,1,"{'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True'}",Chicken Wings,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",1,0,11110,11110,11110,11110,11110,11110,11110,0.744707184
1789,_MFOesFi37QwBKtTspCarw,Rick's Cafe Metro,"10000 N 31st Ave, Ste A100",Phoenix,AZ,85051,33.5771895,-112.1267673,5,13,1,"{'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True'}","Coffee & Tea, Delis","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-15:0'}",1,1,11111,11111,11111,11111,10111,10000,10000,0.857216153
3560,_mg5bYknpZgaWSfjQVmrJQ,Spinato's Pizzeria,5509 N 7th St,Phoenix,AZ,85014,33.51700641,-112.0646513,4,355,1,"{'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Italian, Pizza","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-20:0'}",2,1,11110,11110,11110,11110,11110,11110,11100,0.750330816
9263,_MHUEErH3KW_KvVSOjyYhg,Pat's Pizza Plus,1135 E Glendale Ave,Phoenix,AZ,85020,33.53796718,-112.0571032,3.5,149,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'Caters': 'True', 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True'}","Italian, Pizza, Sandwiches","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:0'}",1,0,11110,11110,11110,11110,11110,11110,11100,0.773931617
9629,_MI20v3QRDrCVXgpzje-Ag,City Square Deli & Grill,"22601 N 19th Ave, Ste 121",Phoenix,AZ,85027,33.6918459,-112.0991488,5,125,1,"{'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'False', 'WheelchairAccessible': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'""}","Salad, Burgers, Sandwiches, Caterers, Breakfast & Brunch, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0'}",1,0,11111,10111,10111,10111,10111,10000,10000,0.936532436
1851,_mqUzNXs_sJ1EJYgYZYszg,The Lunch Lounge,"501 N 44th St, Ste 175",Phoenix,AZ,85008,33.4540409,-111.9865761,4.5,103,1,"{'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""u'average'""}","Sandwiches, Breakfast & Brunch, Delis","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0'}",1,0,10111,10111,10111,10111,10111,10000,10000,0.881451777
8333,_O2_jwNT_3FDaSRZ50jvrw,The Joy Bus Diner,"3375 E Shea Blvd, C1",Phoenix,AZ,85028,33.5820979,-112.0086535,4.5,170,1,"{'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Alcohol': ""'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False'}","Diners, Breakfast & Brunch, Community Service/Non-Profit, Local Services","{'Monday': '0:0-0:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}",1,0,11111,10111,10111,10111,10111,10111,10111,0.86266925
11104,_-OJ4-bPGyKQ9Hcc5JeSqw,Tipsy Tea Party,2401 E Camelback Rd,Phoenix,AZ,85016,33.49391988,-111.9263523,4.5,7,1,"{'HasTV': 'False', 'CoatCheck': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'Smoking': ""u'no'"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsReservations': 'True', 'BusinessAcceptsBitcoin': 'False'}","Party & Event Planning, Tea Rooms, Event Planning & Services, Wedding Planning, Nightlife, Cocktail Bars, Bars, Adult Entertainment, Lounges, Unofficial Yelp Events, Tapas/Small Plates, Local Flavor, Venues & Event Spaces","{'Friday': '14:0-17:0', 'Saturday': '14:0-17:0'}",1,1,10000,10000,10000,10000,11100,11100,10000,0.887915558
992,_RYkQNjV_D6xOzRp3RwVOQ,Domino's Pizza,"5030 W McDowell Rd, Ste 51",Phoenix,AZ,85035,33.466386,-112.167899,2,11,1,"{'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True'}","Pizza, Sandwiches, Chicken Wings","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-0:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,0.541332805
6531,_sOni_t0FvAQuUDBEGe3Gg,Seamus McCaffrey's,18 W Monroe St,Phoenix,AZ,85003,33.450501,-112.074328,3.5,327,1,"{'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'BYOBCorkage': ""'no'"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'Music': 'None', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Irish Pub, Arts & Entertainment, Bars, Pubs, Music Venues, Nightlife, Irish","{'Monday': '10:0-2:0', 'Tuesday': '10:0-2:0', 'Wednesday': '10:0-2:0', 'Thursday': '10:0-2:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-2:0'}",2,1,11111,11111,11111,11111,11111,11111,11111,0.855553303
9496,_SQvOdb33mhlNJZYEYUKxA,Zoyo Frozen Yogurt - Downtown Phoenix,"1515 N. 7th Ave., #130",Phoenix,AZ,85007,33.46575409,-112.082305,4,70,1,"{'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'BikeParking': 'True'}","Desserts, Do-It-Yourself Food, Gelato, Vegan, Ice Cream & Frozen Yogurt","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,0,11110,11110,11110,11110,11110,11110,11110,0.839042233
11220,_VHOD-pcrAZFKNinI7GCUQ,Smashburger,"950 E Bell Rd, Ste 130",Phoenix,AZ,85018,33.64022781,-112.0615946,3,35,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'WiFi': ""'no'"", 'HasTV': 'False', 'NoiseLevel': ""u'quiet'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'False', 'BikeParking': 'True'}",Burgers,"{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:30'}",2,0,11111,11111,11111,11111,11111,11111,11111,0.723359548
8975,_WtxQbDK7B-ExGdeG-2j6Q,Rokerij,6335 N 16th St,Phoenix,AZ,85016,33.5303926,-112.0470739,4,680,1,"{'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'full_bar'"", 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'BYOBCorkage': ""'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'no'""}","New Mexican Cuisine, Mexican, American (Traditional), Seafood, Steakhouses","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '8:0-1:0', 'Sunday': '8:0-1:0'}",2,1,11110,11110,11110,11110,11110,11111,11111,0.775800602
3770,_WvEXsx2eZ53lTWHlIx9kg,Blue Hound,2 E Jefferson St,Phoenix,AZ,85004,33.4475193,-112.0736438,4,594,1,"{'Caters': 'False', 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'Smoking': ""u'no'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'CoatCheck': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'HappyHour': 'True', 'GoodForDancing': 'False', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'HasTV': 'True'}","Bars, American (New), Gastropubs, Nightlife, Cocktail Bars","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}",2,1,11110,11110,11110,11110,11110,11110,11110,0.787069948
9754,0_Yc6blfiI9A6Q8bKjYLSQ,Taco Bell,2660 W Thunderbird Rd,Phoenix,AZ,85023,33.61106,-112.111991,3,14,1,"{'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'True'}","Tex-Mex, Mexican, Fast Food","{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-1:0', 'Saturday': '7:0-1:0', 'Sunday': '7:0-0:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,0.69017058
3043,01xXe2m_z048W5gcBFpoJA,Five Guys,"2641 N 44th St, Ste 100",Phoenix,AZ,85008,33.47804293,-111.9863703,3.5,76,1,"{'BikeParking': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'HasTV': 'False'}","American (New), Fast Food, Burgers","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",2,0,11110,11110,11110,11110,11110,11110,11110,0.78391496
